Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,IP Comm Status,IP Comm Status Date and Time,Published Screenshots,Screenshot Address,Funding,ID,Location
260, CAPITAL OF TEXAS HWY / WESTLAKE DR,TURNED_ON,,Advidia,LOC16-004095,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3700, CAPITAL OF TEXAS HWY,,4300, WESTLAKE DR,,5149583,10/29/2021 07:29:00 PM +0000,ONLINE,10/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/260.jpg,None Identified,582a419c5e304c982be5c3e6,POINT (-97.8062515 30.3352509)
365, SOUTHWEST PKWY / BOSTON LN,TURNED_ON,6/21/2018,Advidia,LOC16-003030,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4501, SOUTHWEST PKWY,,4501, BOSTON LN,,5147638,10/21/2021 05:21:00 PM +0000,ONLINE,10/11/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/365.jpg,1/4 Cent,591a10a020eacf2d16669b8a,POINT (-97.8332901 30.2401161)
280,FM 620 RD / BOULDER LN (North),TURNED_ON,,Sarix,LOC16-004380,North,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10443,FM 620 RD,,11700, BOULDER LN,,5147160,10/22/2021 08:40:00 AM +0000,OFFLINE,10/22/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/280.jpg,None Identified,582a419a5e304c982be5c3be,POINT (-97.8331299 30.4434834)
259, DESSAU RD / PARMER LN,TURNED_ON,,Advidia,LOC16-004075,,NORTHEAST,"1, 7",AUSTIN FULL PURPOSE,ROADWAY,,,12200, DESSAU RD,,1601, PARMER LN,,5166307,09/19/2021 06:17:00 PM +0000,ONLINE,06/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/259.jpg,None Identified,582a419c5e304c982be5c3e8,POINT (-97.6485367 30.3870049)
410, GROVE BLVD / RIVERSIDE DR,TURNED_ON,8/9/2017,Spectra Enhanced,LOC16-002690,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2001, GROVE BLVD,,5800, RIVERSIDE DR,,5161393,10/22/2021 08:46:00 AM +0000,ONLINE,10/22/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/410.jpg,1/4 Cent,591a10a220eacf2d16669be4,POINT (-97.7079239 30.2270241)
366, SOUTHWEST PKWY / REPUBLIC OF TEXAS BLVD,TURNED_ON,,Advidia,LOC16-002595,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,4400, SOUTHWEST PKWY,,4500, REPUBLIC OF TEXAS BLVD,,5147905,10/26/2021 08:46:00 AM +0000,ONLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/366.jpg,1/4 Cent,591a10a020eacf2d16669b8c,POINT (-97.8302536 30.2400837)
31, BARTON SPRINGS RD / RIVERSIDE DR (OTC - NORTHWEST),TURNED_ON,,Sarix,LOC16-006990,OTC - NORTHWEST,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, BARTON SPRINGS RD,,301, RIVERSIDE DR,,,10/19/2021 08:46:00 AM +0000,OFFLINE,10/19/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/31.jpg,None Identified,582a41a15e304c982be5c5b0,POINT (-97.748989 30.257478)
3, STAKED PLAINS DR / LAKELINE BLVD,TURNED_ON,12/20/2016,Advidia,LOC16-004915,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10001, STAKED PLAINS DR,,10001, LAKELINE BLVD,,5150747,10/19/2021 08:40:00 AM +0000,ONLINE,10/19/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/3.jpg,None Identified,585981f82260179f468db8f3,POINT (-97.7895737 30.4819565)
258,FM 2222 RD / RIVER PLACE BLVD,REMOVED,3/20/2018,Sarix,LOC16-004070,,NORTHWEST,"10, 6",AUSTIN FULL PURPOSE,ROADWAY,,,10600,FM 2222 RD,,6801, RIVER PLACE BLVD,,5146187,09/19/2021 06:17:00 PM +0000,OFFLINE,06/23/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/258.jpg,None Identified,582a419c5e304c982be5c3ea,POINT (-97.8455124 30.3945255)
257,FM 2222 RD / MC NEIL DR,TURNED_ON,,Sarix,LOC16-004065,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,10100,FM 2222 RD,,10000, MC NEIL DR,,5147094,09/19/2021 06:17:00 PM +0000,OFFLINE,05/17/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/257.jpg,,582a419c5e304c982be5c3ec,POINT (-97.8351898 30.3920841)
256,FM 620 RD / PARMER LN,TURNED_ON,2/1/2018,Sarix,LOC16-004060,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,13941,FM 620 RD,,, PARMER LN,,5153256,09/19/2021 06:17:00 PM +0000,ONLINE,03/03/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/256.jpg,None Identified,582a419c5e304c982be5c3ee,POINT (-97.7646179 30.4759941)
254, BRAKER LN / RESEARCH BLVD SVRD,TURNED_ON,,Advidia,LOC16-003975,,NORTHWEST,"7, 10",AUSTIN FULL PURPOSE,ROADWAY,,,4620, BRAKER LN,,10826, RESEARCH BLVD SVRD,,5155883,09/19/2021 06:17:00 PM +0000,ONLINE,02/17/2021 09:36:00 AM +0000,,https://cctv.austinmobility.io/image/254.jpg,None Identified,582a419c5e304c982be5c3f2,POINT (-97.7462845 30.4005356)
201, OLTORF ST / MONTOPOLIS DR,TURNED_ON,,Sarix,LOC16-002710,,SOUTHEAST,3,AUSTIN FULL PURPOSE,ROADWAY,,,5500, OLTORF ST,,2900, MONTOPOLIS DR,,5161173,10/26/2021 08:46:00 AM +0000,ONLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/201.jpg,None Identified,582a419d5e304c982be5c45c,POINT (-97.7102966 30.2150421)
253, WELLS BRANCH PKWY / 35 SVRD,TURNED_ON,10/9/2020,Advidia,LOC16-003915,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1511, WELLS BRANCH PKWY,,15000,IH 35 SVRD,,5165050,09/19/2021 06:17:00 PM +0000,ONLINE,02/24/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/253.jpg,None Identified,582a419c5e304c982be5c3f4,POINT (-97.6677628 30.440731)
250,FM 969 RD / JOHNNY MORRIS RD,TURNED_ON,,Sarix,LOC16-003860,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7000,FM 969 RD,,5100, JOHNNY MORRIS RD,,5166219,10/13/2021 08:46:00 AM +0000,ONLINE,10/13/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/250.jpg,None Identified,582a419c5e304c982be5c3fa,POINT (-97.653183 30.2827682)
249, DECKER LN / LOYOLA LN,TURNED_ON,,Sarix,LOC16-003850,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6700, DECKER LN,,8301, LOYOLA LN,,5167561,10/13/2021 08:46:00 AM +0000,ONLINE,10/13/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/249.jpg,,582a419c5e304c982be5c3fc,POINT (-97.6279831 30.2912273)
244, MANOR RD / 35 SVRD,TURNED_ON,8/3/2017,Advidia,LOC16-003805,,CENTRAL,"1, 9",AUSTIN FULL PURPOSE,ROADWAY,,,914, MANOR RD,,2100,IH 35 SVRD,,5159120,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/244.jpg,None Identified,582a419c5e304c982be5c406,POINT (-97.727478 30.2830906)
242, SPICEWOOD SPRINGS RD / YAUPON DR,TURNED_ON,,Sarix,LOC16-003760,,NORTHWEST,"10, 6",AUSTIN FULL PURPOSE,ROADWAY,,,8468, SPICEWOOD SPRINGS RD,,8307, YAUPON DR,,5151420,09/19/2021 06:17:00 PM +0000,OFFLINE,07/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/242.jpg,None Identified,582a419c5e304c982be5c40a,POINT (-97.7830505 30.4283123)
240, MANOR RD / NORTHEAST DR,TURNED_ON,,Advidia,LOC16-003735,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500, MANOR RD,,3300, NORTHEAST DR,,5165107,10/29/2021 07:42:00 PM +0000,ONLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/240.jpg,None Identified,582a419c5e304c982be5c40e,POINT (-97.6707687 30.3085327)
237, ANDERSON LN SVRD / NORTHCREST BLVD,TURNED_ON,,Sarix,LOC16-003530,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,100, ANDERSON LN SVRD,,7816, NORTHCREST BLVD,,5161328,09/19/2021 06:17:00 PM +0000,ONLINE,07/24/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/237.jpg,,582a419d5e304c982be5c414,POINT (-97.7053833 30.3437004)
236,SH 71  / 290 HWY,TURNED_ON,9/4/2019,Advidia,LOC16-003495,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6901,SH 71 ,,6851,US 290 HWY,,5144363,09/19/2021 06:17:00 PM +0000,OFFLINE,06/22/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/236.jpg,None Identified,582a419d5e304c982be5c416,POINT (-97.8747025 30.2333431)
234,US 290 HWY / WILLIAM CANNON DR,TURNED_ON,,Sarix,LOC16-003480,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,6322,US 290 HWY,,6400, WILLIAM CANNON DR,,5144899,09/19/2021 06:17:00 PM +0000,ONLINE,03/24/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/234.jpg,,582a419d5e304c982be5c41a,POINT (-97.86483 30.2340565)
233,FM 969 RD / DECKER LN,TURNED_ON,,Sarix,LOC16-003460,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,8600,FM 969 RD,,5200, DECKER LN,,5167104,10/13/2021 08:46:00 AM +0000,ONLINE,10/13/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/233.jpg,None Identified,582a419d5e304c982be5c41c,POINT (-97.6372757 30.2767944)
232, DUVAL RD / JOLLYVILLE RD,TURNED_ON,,Sarix,LOC16-003440,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,5600, DUVAL RD,,11616, JOLLYVILLE RD,,5155327,09/19/2021 06:17:00 PM +0000,ONLINE,08/07/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/232.jpg,,582a419d5e304c982be5c41e,POINT (-97.7500381 30.4172859)
223,5701 BLK MC NEIL DR (YMCA),TURNED_ON,8/11/2017,Sarix,LOC16-003285,YMCA,NORTHWEST,6,AUSTIN 2 MILE ETJ,ROADWAY,,,5701, MC NEIL DR,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/223.jpg,None Identified,582a419d5e304c982be5c430,POINT (-97.7342911 30.4463997)
238, LAKE AUSTIN BLVD / REDBUD TRL,TURNED_ON,,Advidia,LOC16-003690,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,3600, LAKE AUSTIN BLVD,,3101, REDBUD TRL,,5151762,09/29/2021 08:46:00 AM +0000,ONLINE,09/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/238.jpg,None Identified,582a419c5e304c982be5c412,POINT (-97.7830658 30.2915916)
222, BRAKER LN / JOLLYVILLE RD,TURNED_ON,10/8/2020,Advidia,LOC16-003245,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4815, BRAKER LN,,10728, JOLLYVILLE RD,,5155508,09/19/2021 06:17:00 PM +0000,ONLINE,08/03/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/222.jpg,None Identified,582a419d5e304c982be5c432,POINT (-97.7488632 30.4006977)
286,IH 35 SVRD / 32ND ST,TURNED_ON,8/9/2017,Advidia,LOC16-004800,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,3109,IH 35 SVRD,,1034, 32ND ST,,5159577,09/19/2021 06:17:00 PM +0000,ONLINE,04/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/286.jpg,None Identified,582a419a5e304c982be5c3b2,POINT (-97.723053 30.2890625)
221, 51ST ST / 35 SVRD,REMOVED,,Sarix,LOC16-003235,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1000, 51ST ST,,5100,IH 35 SVRD,,5160817,09/19/2021 06:17:00 PM +0000,ONLINE,02/02/2018 03:30:00 PM +0000,,https://cctv.austinmobility.io/image/221.jpg,None Identified,582a419d5e304c982be5c434,POINT (-97.7113037 30.3101578)
220,FM 620 RD / ANDERSON MILL RD,TURNED_ON,10/8/2020,Advidia,LOC16-003165,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,11600,FM 620 RD,,11611, ANDERSON MILL RD,,5147797,09/19/2021 06:17:00 PM +0000,ONLINE,02/17/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/220.jpg,None Identified,582a419d5e304c982be5c436,POINT (-97.8258057 30.4554501)
219, ANDERSON LN SVRD / LAMAR BLVD SVRD,TURNED_ON,5/5/2018,Sarix,LOC16-003135,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,718, ANDERSON LN SVRD,,7829, LAMAR BLVD SVRD,,5160636,09/19/2021 06:17:00 PM +0000,OFFLINE,07/23/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/219.jpg,None Identified,582a419d5e304c982be5c438,POINT (-97.7125 30.34849)
218, ANDERSON LN SVRD / LAMAR BLVD SVRD,VOID,,,LOC16-003135,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,718, ANDERSON LN SVRD,,7829, LAMAR BLVD SVRD,,5160636,09/19/2021 06:17:00 PM +0000,ONLINE,01/25/2018 03:30:00 PM +0000,,https://cctv.austinmobility.io/image/218.jpg,None Identified,582a419d5e304c982be5c43a,POINT (-97.7125 30.34849)
217, MARTIN LUTHER KING JR BLVD / SPRINGDALE RD,TURNED_ON,,Advidia,LOC16-003130,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4600, MARTIN LUTHER KING JR BLVD,,1800, SPRINGDALE RD,,5164054,09/19/2021 06:17:00 PM +0000,ONLINE,07/14/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/217.jpg,None Identified,582a419d5e304c982be5c43c,POINT (-97.6826248 30.285862)
284, CAMERON RD / RUNDBERG LN,TURNED_ON,,Sarix,LOC16-004690,,NORTHEAST,"1, 4",AUSTIN FULL PURPOSE,ROADWAY,,,9210, CAMERON RD,,1414, RUNDBERG LN,,5164535,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/284.jpg,,582a419a5e304c982be5c3b6,POINT (-97.675972 30.3507729)
592, ANDERSON LN / BURRELL DR,TURNED_ON,9/24/2019,Advidia,LOC16-000895,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,1417, ANDERSON LN,,7900, BURRELL DR,,5159497,09/19/2021 06:17:00 PM +0000,ONLINE,08/25/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/592.jpg,None Identified,5c9ce0bf11d0162f43470fab,POINT (-97.7220688 30.3519783)
613, CAMERON RD / FERGUSON DR,TURNED_ON,5/15/2019,Advidia,LOC19-014380,,NORTHEAST,4,,BUILDING,,,8700, CAMERON RD,,701, FERGUSON DR,,,09/19/2021 06:17:00 PM +0000,ONLINE,05/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/613.jpg,None Identified,5cdd961476a4640006ca358d,POINT (-97.67904 30.3462)
689, 8TH ST / 35 SVRD,DESIRED,,,LOC16-001635,,CENTRAL,"1, 9",AUSTIN FULL PURPOSE,ROADWAY,,,717, 8TH ST,,700,IH 35 SVRD,,5158312,09/19/2021 06:17:00 PM +0000,OFFLINE,07/30/2019 05:00:00 AM +0000,,https://cctv.austinmobility.io/image/689.jpg,None Identified,5d4059ce36fdf10010fb711a,POINT (-97.7342987 30.267725)
283, DEAN KEETON ST / LAFAYETTE AVE,TURNED_ON,,Sarix,LOC16-004555,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,1300, DEAN KEETON ST,,2316, LAFAYETTE AVE,,5159732,09/19/2021 06:17:00 PM +0000,ONLINE,05/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/283.jpg,None Identified,582a419a5e304c982be5c3b8,POINT (-97.7218094 30.2844238)
216,FM 969 RD / ED BLUESTEIN BLVD SVRD (Martin Luther King Jr Blvd / US 183),TURNED_ON,4/23/2021,Advidia,LOC16-003120,Martin Luther King Jr Blvd / US 183,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6000,FM 969 RD,,4893, ED BLUESTEIN BLVD SVRD,,5165563,09/19/2021 06:17:00 PM +0000,ONLINE,04/24/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/216.jpg,1/4 Cent,582a419d5e304c982be5c43e,POINT (-97.6640472 30.2854214)
215, JOLLYVILLE RD / OAK KNOLL DR,TURNED_ON,,Advidia,LOC16-003115,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,12018, JOLLYVILLE RD,,11914, OAK KNOLL DR,,5154014,09/19/2021 06:17:00 PM +0000,ONLINE,08/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/215.jpg,None Identified,582a419d5e304c982be5c440,POINT (-97.7600708 30.427557)
282, SLAUGHTER LN / FRANCIA TRL,TURNED_ON,,Sarix,LOC16-004525,,SOUTHWEST,"5, 2",AUSTIN FULL PURPOSE,ROADWAY,,,400, SLAUGHTER LN,,9101, FRANCIA TRL,,5150904,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/282.jpg,None Identified,582a419a5e304c982be5c3ba,POINT (-97.7958298 30.1692791)
281, PARMER LN / AVERY RANCH BLVD,TURNED_ON,10/7/2020,Advidia,LOC16-004400,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10223, PARMER LN,,15001, AVERY RANCH BLVD,,5151987,09/19/2021 06:17:00 PM +0000,ONLINE,03/03/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/281.jpg,None Identified,582a419a5e304c982be5c3bc,POINT (-97.7756653 30.4980755)
278, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TURNED_ON,,Advidia,LOC16-004350,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3311, CAPITAL OF TEXAS HWY,,3106, MOPAC EXPY SVRD,,5149746,10/29/2021 11:48:00 PM +0000,OFFLINE,06/06/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/278.jpg,None Identified,582a419b5e304c982be5c3c2,POINT (-97.8066635 30.2510681)
211,IH 35 SVRD / ANDERSON LN SVRD,TURNED_ON,10/6/2017,Sarix,LOC16-003070,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7634,IH 35 SVRD,,700, ANDERSON LN SVRD,,5161809,10/26/2021 08:40:00 AM +0000,ONLINE,10/26/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/211.jpg,None Identified,582a419d5e304c982be5c448,POINT (-97.7006454 30.3395042)
214, GREAT HILLS TRL / JOLLYVILLE RD,TURNED_ON,,Advidia,LOC16-003110,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,9800, GREAT HILLS TRL,,10022, JOLLYVILLE RD,,5155431,10/13/2021 01:51:00 PM +0000,ONLINE,10/09/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/214.jpg,None Identified,582a419d5e304c982be5c442,POINT (-97.7497025 30.3941898)
213, ED BLUESTEIN BLVD / TECHNI CENTER DR,REMOVED,3/15/2018,Sarix,LOC16-003105,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,4000, ED BLUESTEIN BLVD,,5800, TECHNI CENTER DR,,5165361,09/22/2021 05:11:00 PM +0000,OFFLINE,07/03/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/213.jpg,None Identified,582a419d5e304c982be5c444,POINT (-97.6679153 30.2760506)
212, ED BLUESTEIN BLVD / LOYOLA LN,TURNED_ON,4/8/2021,Advidia,LOC16-003100,,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,6500, ED BLUESTEIN BLVD,,5501, LOYOLA LN,,5165704,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/212.jpg,None Identified,582a419d5e304c982be5c446,POINT (-97.66130866362252 30.302671804172746)
210, BURNET RD / RESEARCH BLVD SVRD,REMOVED,,,LOC16-003045,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,8927, BURNET RD,,9052, RESEARCH BLVD SVRD,,5158961,09/19/2021 06:17:00 PM +0000,ONLINE,02/17/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/210.jpg,None Identified,582a419d5e304c982be5c44a,POINT (-97.7264786 30.3728848)
209, RED RIVER ST / 4TH ST,REMOVED,,Sarix,LOC16-003040,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, RED RIVER ST,,500, 4TH ST,,5157734,09/19/2021 06:17:00 PM +0000,OFFLINE,10/15/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/209.jpg,None Identified,582a419d5e304c982be5c44c,POINT (-97.7378387 30.2646255)
276,SH 71  / 973 RD,TURNED_ON,9/27/2017,Sarix,LOC16-004320,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,3228,SH 71 ,,3301,FM 973 RD,,5167205,10/21/2021 08:46:00 AM +0000,ONLINE,10/21/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/276.jpg,None Identified,582a419b5e304c982be5c3c6,POINT (-97.6377563 30.2023029)
275,2731 BLK S CAPITAL OF TEXAS HWY NB (Barton Creek Mall),TURNED_ON,,Sarix,LOC16-004315,Barton Creek Mall,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2731, CAPITAL OF TEXAS HWY,,,,,5149533,10/30/2021 08:46:00 AM +0000,ONLINE,10/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/275.jpg,None Identified,582a419b5e304c982be5c3c8,POINT (-97.8089066 30.2537231)
277, CAPITAL OF TEXAS HWY / MOPAC EXPY SVRD,TURNED_ON,,Sarix,LOC16-004345,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,3511, CAPITAL OF TEXAS HWY,,3445, MOPAC EXPY SVRD,,5149983,09/19/2021 06:17:00 PM +0000,ONLINE,03/05/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/277.jpg,,582a419b5e304c982be5c3c4,POINT (-97.8040085 30.2477283)
274, CAPITAL OF TEXAS HWY / WALSH TARLTON LN,TURNED_ON,,Sarix,LOC16-004310,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,2430, CAPITAL OF TEXAS HWY,,2715, WALSH TARLTON LN,,5149237,09/19/2021 06:17:00 PM +0000,ONLINE,06/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/274.jpg,,582a419b5e304c982be5c3ca,POINT (-97.8122482 30.2579861)
273,FM 620 RD / 2222 RD,TURNED_ON,,Sarix,LOC16-004300,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,7100,FM 620 RD,,10801,FM 2222 RD,,5145335,09/19/2021 06:17:00 PM +0000,OFFLINE,08/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/273.jpg,None Identified,582a419b5e304c982be5c3cc,POINT (-97.8540649 30.4036922)
272, ANDERSON MILL RD / SPICEWOOD PKWY,TURNED_ON,,Advidia,LOC16-004280,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,10407, ANDERSON MILL RD,,11610, SPICEWOOD PKWY,,5149246,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/272.jpg,None Identified,582a419b5e304c982be5c3ce,POINT (-97.8072357 30.4471569)
208, ANDERSON MILL RD / 183 HWY SVRD,TURNED_ON,,Advidia,LOC16-003005,,NORTHWEST,6,AUSTIN FULL PURPOSE,ROADWAY,,,, ANDERSON MILL RD,,13456,US 183 HWY SVRD,,5150697,09/29/2021 08:46:00 AM +0000,OFFLINE,09/29/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/208.jpg,None Identified,582a419d5e304c982be5c44e,POINT (-97.790947 30.4486465)
195, PARMER LN / 35 SVRD,TURNED_ON,3/13/2020,Advidia,LOC16-002635,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,900, PARMER LN,,12600,IH 35 SVRD,,5164455,09/19/2021 06:17:00 PM +0000,ONLINE,06/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/195.jpg,None Identified,582a419e5e304c982be5c468,POINT (-97.6752319 30.4080296)
194, BURLESON RD / MONTOPOLIS DR,TURNED_ON,9/1/2017,Advidia,LOC16-002615,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6300, BURLESON RD,,3605, MONTOPOLIS DR,,5160558,09/19/2021 06:17:00 PM +0000,ONLINE,08/22/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/194.jpg,None Identified,582a419e5e304c982be5c46a,POINT (-97.7165909 30.2055626)
193, TECH RIDGE BLVD / 35 SVRD (YAGER LN),TURNED_ON,9/13/2017,Sarix,LOC16-002590,YAGER LN,NORTHEAST,"1, 7",AUSTIN FULL PURPOSE,ROADWAY,,,12100, TECH RIDGE BLVD,,12200,IH 35 SVRD,,5164691,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2019 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/193.jpg,None Identified,582a419e5e304c982be5c46c,POINT (-97.6730423 30.3991604)
183, BURLESON RD / SMITH SCHOOL RD,TURNED_ON,,Sarix,LOC16-002445,,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,6714, BURLESON RD,,4001, SMITH SCHOOL RD,,5161340,10/28/2021 05:46:00 PM +0000,ONLINE,08/18/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/183.jpg,None Identified,582a419e5e304c982be5c480,POINT (-97.709137 30.2012062)
271, CAPITAL OF TEXAS HWY / PASCAL LN,TURNED_ON,,Sarix,LOC16-004265,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,1000, CAPITAL OF TEXAS HWY,,2, PASCAL LN,,5148102,09/19/2021 06:17:00 PM +0000,ONLINE,02/18/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/271.jpg,None Identified,582a419b5e304c982be5c3d0,POINT (-97.8260498 30.3154545)
